_row,new_split
132365,train
180151,train
180089,train
5482,val
106926,train
180081,train
69665,train
173672,train
180044,train
180154,train
180042,train
180098,train
180123,train
180121,train
69636,train
180136,train
180125,train
132397,train
132401,train
5444,train
132367,train
180110,train
202299,train
19218,val
119852,train
5485,val
180102,train
34906,train
119824,train
94139,train
50695,train
50700,train
50705,train
50712,val
50718,val
50720,val
50723,val
50730,val
146839,train
146843,train
146848,train
146851,train
146857,train
146858,train
146865,train
146868,train
146870,train
146871,train
146875,train
146877,train
146881,train
146885,train
146889,train
146892,train
146894,train
146901,train
146905,train
146909,train
146913,train
146914,train
146921,train
146925,train
146927,train
146931,train
146935,train
146940,train
146943,train
146948,train
146952,train
146954,train
146960,train
146963,train
146969,train
146971,train
146974,train
146979,train
146983,train
146987,train
146993,train
146996,train
146999,train
147002,train
147006,train
147011,train
147016,train
147019,train
147023,train
147029,train
147032,train
147034,train
147041,train
147043,train
147046,train
147051,train
147054,train
147058,train
147064,train
147069,train
147073,train
147076,train
147078,train
147082,train
147086,train
147090,train
147095,train
147098,train
147102,train
147107,train
147112,train
147116,train
147119,train
147122,train
162312,train
162316,train
162320,train
162323,train
5380,val
180007,train
179770,train
179898,train
179960,train
5462,val
179894,train
5341,val
179980,train
195477,val
179997,train
195482,val
179778,train
5294,val
5320,val
179860,train
173668,train
34917,train
195531,val
119794,train
195480,val
179888,train
132351,train
179816,train
132337,train
5410,train
195532,val
164378,val
94086,train
179917,train
179726,train
179919,train
179821,train
5288,val
195463,val
195472,val
132360,train
69612,train
179972,train
106899,train
50662,train
50665,train
50669,train
50674,train
50677,train
50681,train
50685,train
50688,train
50691,train
50698,val
50699,val
50706,val
50708,val
146769,train
146773,train
146774,train
146781,train
146784,train
146786,train
146791,train
146793,train
146797,train
146801,train
146802,train
146808,train
146810,train
146814,train
146819,train
146823,train
146829,train
146832,train
146836,train
146837,train
146838,train
146842,train
146846,train
146850,train
146856,train
146860,train
146863,train
146867,train
162215,train
162220,train
162222,train
162229,train
162283,train
162286,train
162292,train
162297,train
162299,train
69702,train
19271,val
94219,train
19370,val
19287,val
19356,val
94212,train
5486,train
195669,val
132434,train
180337,train
19240,train
94200,train
19253,train
19296,val
173696,train
202358,train
19331,val
173700,train
19314,val
202367,train
202332,train
19335,val
180334,train
119847,train
5495,train
94214,train
34991,train
202370,train
34981,train
132449,train
34977,train
202353,train
195647,val
19291,val
94205,train
202342,train
195665,val
94233,train
34944,train
50812,train
50816,train
50822,train
50826,train
50827,train
50831,train
50837,train
50841,train
50844,train
50850,train
50853,train
50857,train
50859,train
50865,train
50870,train
50871,train
50875,train
50879,train
50883,train
50889,train
50892,train
50895,train
50901,train
50904,train
50910,train
50912,train
50915,train
50922,train
50923,train
50928,train
50940,val
50944,val
50950,val
50952,val
50958,val
50962,val
50966,val
147126,train
147132,train
147136,train
147139,train
147144,train
147147,train
147164,train
147168,train
147173,train
147175,train
147179,train
147185,train
147187,train
147191,train
147194,train
147200,train
147205,train
147208,train
147211,train
147215,train
147221,train
147225,train
147229,train
147230,train
147235,train
147240,train
147244,train
147248,train
147253,train
147255,train
147258,train
147264,train
147266,train
147271,train
147276,train
147281,train
147285,train
147287,train
147290,train
147296,train
147299,train
147304,train
147306,train
147311,train
147314,train
147321,train
147324,train
147328,train
147332,train
147336,train
147340,train
147345,train
147349,train
147350,train
147355,train
147361,train
147364,train
147368,train
147372,train
147376,train
147381,train
147384,train
147389,train
147393,train
162354,train
162359,train
162362,train
162369,train
162373,train
162376,train
162380,train
162385,train
162387,train
162390,train
162397,train
162400,train
162404,train
162407,train
162411,train
162415,train
162419,train
162424,train
162427,train
162433,train
162437,train
162440,train
162443,train
162448,train
162451,train
162457,train
162460,train
162464,train
162468,train
162473,train
162477,train
162478,train
162484,train
162487,train
162493,train
162496,train
162499,train
162502,train
162506,train
162512,train
162516,train
162519,train
162522,train
162526,train
162532,train
162537,train
69658,train
119831,train
106964,train
180202,train
180295,train
164420,val
164414,val
180281,train
180321,train
180327,train
180170,train
106959,train
69656,train
119825,train
132413,train
69690,train
119818,train
180227,train
180251,train
180188,train
180262,train
106954,train
5498,val
180212,train
5465,train
19214,train
34951,train
180278,train
180238,train
19223,train
132380,train
202307,train
5469,train
180287,train
94155,train
173683,train
5504,val
180206,train
119816,train
164430,val
50707,train
50713,train
50717,train
50721,train
50725,train
50727,train
50733,val
50734,train
50736,train
50737,val
50740,val
50741,train
50745,val
50746,train
50747,val
50749,train
50751,train
50752,val
50756,train
50758,val
50759,train
50762,val
50763,val
50765,train
50767,train
50768,val
50771,train
50773,val
50777,val
50778,train
50779,train
50780,val
50784,val
50785,train
50787,val
50789,train
50791,val
50794,train
50795,val
50798,train
50801,val
50802,train
50803,train
50805,val
50807,val
50809,train
50814,val
50815,val
50821,val
50823,val
50829,val
50832,val
50835,val
50839,val
50843,val
50848,val
50854,val
50856,val
50862,val
50866,val
50869,val
50874,val
50877,val
50881,val
50885,val
50888,val
50891,val
50897,val
50900,val
50906,val
50909,val
50913,val
50918,val
50920,val
50925,val
50927,val
50934,val
50935,val
146888,train
146891,train
146895,train
146898,train
146903,train
146908,train
146910,train
146917,train
146920,train
146924,train
146928,train
146930,train
146934,train
146939,train
146944,train
146946,train
146953,train
146955,train
146961,train
146962,train
146966,train
146970,train
146975,train
146978,train
146985,train
146986,train
146990,train
146994,train
146998,train
147004,train
147008,train
147010,train
147015,train
147018,train
147022,train
147028,train
147031,train
147035,train
147039,train
147045,train
147048,train
147053,train
147057,train
147061,train
147065,train
147068,train
147072,train
147077,train
147079,train
147084,train
147089,train
147093,train
147097,train
147099,train
147105,train
147109,train
147111,train
147114,train
147120,train
147125,train
147127,train
147131,train
147135,train
147141,train
147143,train
147149,train
147151,train
147155,train
147160,train
162329,train
162330,train
162335,train
162338,train
162344,train
162347,train
162350,train
76391,train
76384,train
64660,train
64462,val
126998,train
141405,val
177642,train
141389,train
193154,val
12776,train
114429,train
76405,train
12758,train
141453,train
141433,val
89498,val
27362,train
89502,val
141414,train
114421,train
114436,train
141428,train
126982,train
126991,train
141377,val
64487,val
126954,val
12734,train
193171,val
76421,train
89509,val
64457,val
172662,train
27221,train
141391,train
126994,train
141370,val
27364,train
27212,train
89504,val
44452,train
44458,train
44461,train
44465,train
44470,train
44474,train
44478,train
44482,train
44485,train
44489,train
44493,train
44496,train
44501,train
44504,train
44507,train
44511,train
44517,train
44522,train
44524,train
44529,train
44531,train
44535,train
44539,train
44544,train
44547,train
44552,train
44556,train
44561,train
44565,train
44568,train
44574,train
44575,train
44580,train
44585,train
44589,train
44591,train
44594,train
44597,train
44598,train
44599,train
44600,train
44603,train
44606,train
44608,train
44609,train
44612,train
44613,train
44616,train
44617,train
44621,train
44622,train
44625,train
44626,train
44627,train
44629,train
44632,train
44633,train
44636,train
44638,train
44640,train
44641,train
44643,train
44646,train
44649,train
44650,train
44651,train
44653,train
44657,train
44658,train
44660,train
44661,train
44665,train
44666,train
44667,train
44670,train
44671,train
44674,train
44677,train
44678,train
44680,train
44682,train
44684,train
44686,train
44688,train
44689,train
44692,train
44693,train
44696,train
44698,train
44699,train
44702,train
44705,train
44706,train
44709,train
44710,train
44713,train
44714,train
44717,train
44718,train
44720,train
44722,train
44723,train
44726,train
44727,train
44729,train
44731,train
44732,train
44736,train
44738,train
44739,train
44741,train
44743,train
44746,train
44747,train
44749,train
44751,train
44754,train
44756,train
44757,train
44760,train
44761,train
44764,train
44765,train
44769,train
44770,train
44773,train
44774,train
44777,train
44778,train
44779,train
44780,train
44783,train
44784,train
44788,train
44790,train
44792,train
44793,train
44797,train
44798,train
44800,train
44801,train
44805,train
44806,train
44808,train
44809,train
44812,train
44813,train
44816,train
44818,train
44820,train
44821,train
44825,train
44826,train
44827,train
44828,train
44833,train
44834,train
44835,train
44839,train
44846,train
44849,train
44853,train
44855,train
44860,train
44864,train
44867,train
44872,train
44876,train
44879,train
44886,train
44890,train
44893,train
44897,train
44900,train
44904,train
44909,train
44911,train
44918,train
44921,train
44926,train
44929,train
44933,train
44937,train
44941,train
44944,train
44950,train
44951,train
44956,train
44961,train
44963,train
44968,train
44973,train
44977,train
44980,train
44984,train
44987,train
44991,train
44997,train
45002,train
45005,train
45009,train
45012,train
45015,train
45019,train
45026,train
45029,train
45032,train
45036,train
45041,train
45043,train
45049,train
45054,train
45057,train
45060,train
45065,train
45067,train
45072,train
45078,train
45080,train
45083,train
45089,train
101691,train
101696,train
101700,train
101703,train
101708,train
101710,train
101714,train
101721,train
155434,train
155441,train
155445,train
155447,train
155453,train
155454,val
155455,train
155459,val
155461,train
155464,val
155465,train
155466,train
155469,val
155470,train
155471,val
155474,train
155475,val
155478,val
155481,train
155483,val
155485,train
155486,val
155488,train
155490,train
155491,val
155494,val
155496,train
155498,val
155501,train
155503,train
155504,val
155508,val
155512,val
155514,val
155521,val
155522,val
155529,val
155530,val
155535,val
206209,train
206210,train
206213,train
206215,train
206216,train
206218,train
206220,train
77040,train
27381,train
76478,train
127141,val
168953,val
27661,train
12829,train
12871,train
141574,train
114743,train
193246,val
173079,train
193248,val
27355,train
141517,val
141531,val
142088,train
141511,train
76427,train
141666,train
114501,train
141731,val
168956,val
172743,train
114509,train
141736,val
27501,train
27270,train
76568,train
141675,val
64732,train
141615,train
12808,train
64673,val
77537,train
77705,val
168970,val
64679,train
76500,train
27383,train
45405,train
45410,train
45413,train
45417,train
45421,train
45426,train
45430,train
45431,train
45437,train
45440,train
45444,train
45447,train
45448,train
45451,train
45453,train
45455,train
45456,train
45459,train
45460,train
45463,train
45464,train
45467,train
45470,train
45473,train
45474,train
45475,train
45477,train
45479,train
45480,train
45483,train
45486,train
45488,train
45490,train
45493,train
45494,train
45497,train
45498,train
45500,train
45502,train
45503,train
45506,train
45507,train
45510,train
45511,train
45513,train
45515,train
45517,train
45519,train
45521,train
45523,train
45524,train
45528,train
45530,val
45531,train
45533,val
45535,val
45537,train
45539,train
45540,val
45543,train
45545,val
45548,val
45549,train
45551,val
45553,train
45556,train
45557,val
45560,train
45561,val
45563,train
45566,val
45568,train
45569,val
45572,val
45574,train
45577,train
45578,val
45580,val
45582,train
45585,val
45586,train
45587,train
45590,val
45591,val
45594,train
45595,train
45596,val
45599,val
45601,train
45603,val
45605,train
45609,val
45610,train
45611,val
45612,train
45615,val
45618,train
45621,val
45622,train
45623,val
45626,train
45629,val
45633,val
45636,val
45639,val
45646,val
45648,val
45653,val
45658,val
45662,val
45663,val
45667,val
45673,val
45677,val
45681,val
45686,val
45689,val
45691,val
45772,train
45777,train
45801,val
45803,val
101725,train
101728,train
101730,train
101735,train
101741,train
101745,train
101746,train
101753,train
101756,train
101761,train
101764,train
101767,train
101771,train
101777,train
101780,train
101784,train
101787,train
101792,train
101795,train
101800,train
101803,train
101809,train
101811,train
101817,train
101819,train
101825,train
101826,train
101833,train
101837,train
101841,train
101844,train
101849,train
101852,train
101855,train
101858,train
101862,train
102152,train
102155,train
102161,train
155644,train
155647,train
155650,train
155655,train
155699,val
155705,val
155709,val
155710,val
155714,val
155715,train
155718,val
155720,train
155722,val
155724,train
155728,train
155729,val
155731,train
155732,val
155735,train
155738,train
155743,train
155744,val
155747,val
155749,train
155750,train
155751,val
155754,val
155757,train
155759,train
155761,val
155764,val
155765,train
155767,train
155768,val
155770,train
155771,val
155774,val
155776,train
155779,val
155780,train
155784,train
155785,val
155786,val
155788,train
155790,train
155793,val
155794,train
155796,val
155800,val
155801,train
155803,val
155804,train
155808,train
155809,val
155812,val
155813,train
155814,train
155816,val
155818,train
155819,val
155823,val
155824,train
155827,val
155829,train
155832,val
155833,train
155835,train
155836,val
155838,train
155841,val
155842,train
155843,val
155846,val
155849,train
155850,val
155852,train
155855,train
155857,val
155858,train
155860,val
155864,val
155865,train
155866,val
155869,train
155870,train
155872,val
155874,train
155875,val
155879,train
155881,val
155883,train
155885,val
155888,train
155889,val
155890,val
155892,train
155894,val
155896,train
155898,val
155900,train
155903,train
155904,val
155907,val
155909,train
155912,val
155913,train
155914,val
155915,train
155918,train
155921,val
155922,train
155925,val
155926,train
155928,val
155931,train
155933,val
155935,val
155936,train
155938,val
155940,train
155944,train
155945,val
155948,val
155949,train
155952,val
155953,train
155956,val
155957,train
155958,val
155959,train
155962,val
155963,train
155966,val
155967,train
155971,train
155973,val
155974,val
155975,train
155981,val
155985,val
155988,val
155990,val
155992,train
155994,val
155996,train
156001,val
156002,val
156008,val
156013,val
156015,val
156279,train
156285,train
156287,train
156291,train
156299,val
156305,val
156306,val
156312,val
156314,val
156319,val
156322,val
156326,val
156388,val
206222,train
206224,train
206226,train
206228,train
206230,train
206233,train
206234,train
206237,train
206238,train
206241,train
206242,train
206244,train
206246,train
206249,train
206251,train
206253,train
206255,train
206257,train
206258,train
206260,train
206263,train
206264,train
206266,train
206268,train
206270,train
206272,train
206274,train
206277,train
206278,train
206281,train
206320,train
206322,train
206324,train
206327,train
64503,val
64507,val
64509,val
64513,val
64519,val
64520,val
64527,val
64531,val
193172,val
193175,val
193177,val
193178,val
193180,val
193183,val
193185,val
193186,val
193189,val
193191,val
193193,val
193195,val
193196,val
193198,val
193201,val
193203,val
193204,val
193207,val
193208,val
193210,val
193213,val
193214,val
193216,val
44837,train
44840,train
44844,train
44847,train
44854,train
44856,train
44861,train
44863,train
44870,train
44873,train
44875,train
44881,train
44885,train
44888,train
44891,train
44898,train
44899,train
44903,train
44907,train
44912,train
44915,train
44919,train
44924,train
44928,train
44934,train
44936,train
44940,train
44945,train
44949,train
44953,train
44955,train
44960,train
44965,train
44969,train
44974,train
44978,train
44982,train
44986,train
44990,train
44994,train
44996,train
45001,train
45006,train
45010,train
45014,train
45092,train
45097,train
45101,train
45105,train
45109,train
45114,train
45118,train
45121,train
45125,train
45127,train
45134,train
45137,train
45141,train
45144,train
45149,train
45154,train
45158,train
45160,train
45164,train
45168,train
45173,train
45175,train
45181,train
45186,train
45189,train
45193,train
45197,train
45202,train
45206,train
45207,train
45211,train
45218,train
45221,train
45223,train
45228,train
45233,train
45236,train
45242,train
45246,train
45248,train
45252,train
45258,train
45259,train
45266,train
45268,train
45274,train
45278,train
45279,train
45285,train
155509,train
155513,train
155515,train
155520,train
155524,train
155526,train
155531,train
155536,train
155538,train
155540,val
155542,val
155544,train
155547,train
155548,val
155550,val
155552,train
155555,val
155556,train
155558,val
155561,train
155562,val
155565,train
155566,val
155569,train
155570,train
155571,val
155575,train
155577,val
155580,val
155581,train
155584,train
155585,val
155586,train
155589,val
155590,train
155593,val
155594,train
155595,val
155600,train
155601,val
155602,val
155604,train
155607,train
155609,val
155612,val
155613,train
155615,val
155617,train
155619,val
155621,train
155622,val
155625,train
155626,val
155628,train
155630,train
155633,val
155634,val
155637,train
155639,train
155640,val
155643,val
155649,val
155651,val
155654,val
155660,val
155663,val
155669,val
155672,val
155677,val
155679,val
155684,val
155689,val
155692,val
155697,val
87945,train
87948,train
87953,train
87957,train
112959,train
112961,train
112965,train
138969,train
138973,train
138977,train
138981,train
138985,train
138986,train
138990,train
138994,train
167279,train
167285,train
167287,train
176920,train
176922,train
176924,train
176963,train
176964,train
176967,train
184022,val
184024,val
184026,val
40884,train
40890,train
40926,train
40929,train
40932,train
40937,train
40971,train
40975,train
41042,train
41045,train
57210,train
57216,train
57256,train
57259,train
57262,train
57266,train
100039,train
100042,train
100046,train
100051,train
100056,train
100060,train
100063,train
100066,train
100070,train
100076,train
100079,train
100084,train
100086,train
100093,train
100095,train
100098,train
100105,train
100109,train
100112,train
100115,train
100120,train
100122,train
100129,train
100131,train
100137,train
100141,train
100144,train
100148,train
100152,train
100154,train
100159,train
100162,train
100168,train
100171,train
100176,train
100178,train
100183,train
100187,train
100190,train
100195,train
100198,train
100203,train
100207,train
100213,train
100215,train
100221,train
100225,train
100229,train
100232,train
100237,train
100240,train
100245,train
100249,train
100253,train
100255,train
100259,train
100264,train
153858,train
153865,train
153867,train
153873,train
153877,train
153879,train
153883,train
153886,train
153891,train
153894,train
153899,train
153903,train
153907,train
153911,train
153916,train
153921,train
153924,train
153926,train
153932,train
153935,train
153941,train
153945,train
153949,train
153953,train
153954,train
153960,train
153964,train
153967,train
154011,train
154016,train
154020,train
154025,train
154026,train
154121,val
205506,train
205508,train
205511,train
205513,train
205515,train
113653,train
63513,train
76127,train
139934,train
26436,train
63740,train
199814,train
139996,train
113978,train
63544,val
63795,train
12293,train
88556,train
63458,val
140100,val
63530,train
125983,val
26684,train
168182,train
168164,train
88962,train
11976,train
177420,train
76143,train
126351,val
113635,train
75810,train
75901,train
26598,train
125974,train
140080,val
75771,train
126240,val
177277,train
63923,train
126322,train
199723,train
12002,train
12193,train
126035,val
41633,train
41637,train
41640,train
41643,train
41649,train
41652,train
41655,train
41659,train
41663,train
41667,train
41674,train
41675,train
41680,train
41681,train
41684,train
41685,train
41687,train
41690,train
41691,train
41694,train
41696,train
41698,train
41699,train
41701,train
41704,train
41706,train
41709,train
41710,train
41713,train
41714,train
41715,train
41717,train
41720,train
41722,train
41723,train
41724,train
41727,train
41728,train
41731,train
41734,train
41735,train
41738,train
41739,train
41742,train
41744,train
41745,train
41747,train
41748,train
41752,train
41753,train
41756,train
41757,train
41761,train
41762,train
41764,train
41766,train
41768,train
41770,train
41773,train
41774,train
41777,train
41778,train
41780,train
41781,train
41783,train
41784,train
41787,train
41788,train
41792,train
41794,train
41796,train
41797,train
41800,train
41802,train
41803,train
41805,train
41807,train
41809,train
41811,train
41814,train
41816,train
41817,train
41819,train
41821,train
41823,train
41825,train
41828,train
41829,train
41832,train
41833,train
41837,train
41838,train
41839,train
41840,train
41844,train
41846,train
41849,train
41850,train
41852,train
41853,train
41855,train
41858,train
41859,train
41860,train
41863,train
41865,train
41868,train
41870,train
41871,train
41872,train
41876,train
41878,train
41880,train
41882,train
41883,train
41885,train
41887,train
41888,train
41891,train
41894,train
41896,train
41898,train
41900,train
41901,train
41904,train
41906,train
41909,train
41910,train
41912,train
41914,train
41915,train
41917,train
41919,train
41922,train
41924,train
41925,train
41927,train
41929,train
41931,train
41933,train
41937,train
41938,train
41939,train
41942,train
41945,train
41946,train
41947,train
41949,train
41951,train
41952,train
41955,train
41958,train
41961,train
41962,train
41964,train
41966,train
41968,train
41969,train
41972,train
41974,train
41976,train
41977,train
41979,train
41981,train
41983,train
41984,train
41988,train
41990,train
41991,train
41994,train
41995,train
41996,train
41999,train
42005,train
42010,train
42012,train
42016,train
42019,train
42026,train
42028,train
42033,train
42036,train
42041,train
42043,train
42049,train
42052,train
42057,train
42060,train
42063,train
42067,train
42071,train
42077,train
42081,train
42084,train
42088,train
42093,train
42096,train
42101,train
42106,train
42107,train
42114,train
42116,train
42119,train
42124,train
42127,train
42133,train
42137,train
42141,train
42144,train
42148,train
42154,train
101020,train
101023,train
101027,train
101031,train
101036,train
101039,train
101042,train
101049,train
101051,train
101056,train
101061,train
101063,train
101067,train
101073,train
101074,train
101079,train
101085,train
101089,train
101092,train
101096,train
101100,train
101105,train
101107,train
101110,train
101115,train
101120,train
101124,train
101126,train
101131,train
101134,train
101141,train
101145,train
101149,train
101153,train
101157,train
101161,train
101164,train
101168,train
101172,train
101174,train
101181,train
101183,train
101188,train
101191,train
101197,train
101198,train
101205,train
101208,train
101212,train
101214,train
101218,train
101222,train
101229,train
101233,train
101234,train
101238,train
101243,train
101246,train
101253,train
101257,train
101259,train
101263,train
101266,train
101272,train
101275,train
101280,train
101283,train
101288,train
101290,train
101294,train
101300,train
101305,train
101309,train
101313,train
101317,train
101318,train
101322,train
101328,train
101332,train
101336,train
101340,train
101344,train
101349,train
101353,train
101357,train
154652,train
154654,train
154658,train
154665,train
154667,train
154672,train
154675,train
154678,train
154685,train
154687,train
154689,val
154690,train
154693,val
154694,train
154696,val
154698,train
154700,val
154703,train
154705,val
154708,train
154709,val
154710,val
154713,train
154715,train
154717,val
154719,val
154721,train
154724,val
154725,train
154726,val
154728,train
154731,val
154732,train
154735,train
154736,val
154739,train
154741,val
154743,train
154745,val
154747,val
154749,train
154751,val
154753,train
154755,train
154756,val
154758,val
154761,train
154762,train
154764,val
154767,val
154769,train
154770,val
154773,train
154774,train
154776,val
154779,val
154781,train
154783,train
154785,val
154786,val
154787,train
154790,val
154793,train
154795,train
154796,val
154799,train
154800,val
154802,train
154803,val
154808,train
154809,val
154810,val
154812,train
154815,train
154817,val
154820,val
154821,train
154822,val
154825,train
154827,val
154829,train
154830,val
154832,train
154834,val
154836,train
154838,val
154841,train
154843,train
154845,val
154847,train
154849,val
154851,train
154852,val
154854,val
154856,train
154858,train
154859,val
154863,train
154865,val
154866,val
154868,train
154871,train
154873,val
154876,val
154877,train
154880,val
154881,train
154883,val
154884,train
154886,train
154888,val
154892,train
154893,val
154894,train
154895,val
154898,val
154900,train
154903,train
154905,val
154907,train
154909,val
154911,train
154912,val
154914,val
154916,train
154919,val
154921,train
154923,val
154925,train
154926,val
154928,train
154932,val
154933,train
154934,train
154937,val
154939,val
154941,train
154942,train
154945,val
154946,train
154949,val
154951,train
154953,val
154954,val
154957,train
154959,val
154961,train
154963,train
154964,val
154967,val
154969,train
154971,val
154972,train
154975,val
154976,train
154979,val
154981,train
154984,train
154985,val
154986,val
154989,train
154991,train
154993,val
154996,train
154997,val
154998,train
155000,val
155003,val
155005,train
155006,val
155008,train
155010,train
155013,val
155014,train
155015,val
155020,train
155021,val
155023,val
155024,train
155027,train
155029,val
155031,val
155032,train
155034,train
155037,val
155038,train
155041,val
155044,train
155045,val
155047,val
155049,train
155051,train
155053,val
155054,train
155055,val
155061,val
155063,val
155066,val
155073,val
205891,train
205893,train
205894,train
205897,train
205899,train
205901,train
205903,train
205904,train
205906,train
205909,train
205911,train
205912,train
205915,train
205917,train
205919,train
205921,train
205922,train
205925,train
205926,train
205929,train
205931,train
205932,train
205935,train
205937,train
205938,train
205941,train
205943,train
205944,train
205946,train
205948,train
205950,train
205952,train
205955,train
205956,train
205959,train
205960,train
205963,train
205965,train
205967,train
205968,train
205970,train
205972,train
205974,train
205976,train
205978,train
205980,train
205982,train
205985,train
205986,train
205988,train
205990,train
205992,train
205995,train
205996,train
205998,train
206000,train
206003,train
206005,train
206006,train
206008,train
206010,train
206012,train
206014,train
206016,train
206018,train
206021,train
206022,train
206024,train
206026,train
206029,train
206030,train
206033,train
206035,train
206036,train
206038,train
206040,train
206043,train
206045,train
206047,train
206049,train
206051,train
206052,train
206054,train
206057,train
206059,train
206061,train
206062,train
206064,train
206066,train
206068,train
206070,train
206072,train
206075,train
206076,train
206079,train
206080,train
206082,train
206085,train
206087,train
206088,train
206090,train
206092,train
206095,train
206096,train
206099,train
206101,train
29227,val
193594,val
114956,train
127615,train
142443,train
193522,val
169252,val
28731,val
28537,train
115067,train
127735,train
142373,val
90230,val
89772,val
28609,train
65417,val
142621,val
173172,train
142489,train
65377,val
173272,train
169409,val
127449,train
142599,val
142697,train
28188,train
28375,train
14025,train
115019,train
90177,val
114864,train
127718,train
127559,train
28288,train
177814,train
89916,val
28603,train
114884,train
28549,train
89933,val
45831,train
45837,train
45840,train
45846,train
45849,train
45854,train
45857,train
45862,train
45866,train
45868,train
45873,train
45876,train
45879,train
45882,val
45884,train
45885,val
45887,val
45889,train
45891,val
45894,train
45895,val
45898,train
45899,val
45900,train
45904,train
45905,val
45908,val
45910,train
45913,train
45914,val
45915,train
45916,val
45919,train
45920,val
45923,train
45924,val
45928,val
45929,train
45932,train
45934,val
45936,train
45938,val
45940,train
45941,val
45944,train
45945,val
45947,train
45950,val
45951,train
45952,val
45955,train
45957,val
45959,train
45962,val
45964,val
45965,train
45967,val
45968,train
45971,train
45973,val
45976,val
45978,train
45979,train
45980,val
45983,train
45986,val
45988,train
45990,val
45991,train
45992,val
45996,val
45998,train
46000,val
46002,train
46004,val
46006,train
46008,train
46009,val
46011,train
46013,val
46016,train
46018,val
46020,train
46022,val
46024,val
46025,train
46027,val
46028,train
46031,val
46033,train
46035,train
46037,val
46039,train
46041,val
46044,val
46045,train
46049,train
46050,val
46051,train
46054,val
46055,train
46057,val
46059,train
46061,val
46063,val
46064,train
46068,val
46069,train
46073,val
46074,train
46076,val
46077,train
46079,train
46082,val
46083,train
46086,val
46087,val
46091,val
46096,val
46100,val
46106,val
46109,val
46112,val
46117,val
102244,train
102247,train
102250,train
102255,train
102260,train
102264,train
102269,train
102271,train
102274,train
102281,train
102283,train
102288,train
102292,train
102296,train
102300,train
102305,train
102309,train
102313,train
102315,train
102319,train
102322,train
102329,train
102330,train
102334,train
102340,train
102344,train
102348,train
102352,train
102357,train
102358,train
102363,train
102367,train
102371,train
102375,train
102378,train
102385,train
102388,train
102390,train
102395,train
102400,train
102404,train
102409,train
102412,train
102415,train
102418,train
102424,train
102428,train
102430,train
102435,train
102438,train
102443,train
102446,train
102450,train
102457,train
102460,train
102464,train
102469,train
102471,train
102477,train
102480,train
102484,train
102488,train
102493,train
102496,train
102500,train
102505,train
102509,train
102510,train
102517,train
102518,train
102523,train
102526,train
102532,train
102536,train
102540,train
102542,train
102548,train
102552,train
102557,train
102558,train
102564,train
102566,train
102573,train
102577,train
102581,train
102584,train
102587,train
102591,train
156559,train
156564,train
156569,train
156572,train
156575,train
156580,train
156583,train
156588,train
156593,train
156595,val
156597,train
156600,train
156601,val
156602,train
156603,val
156606,train
156607,val
156611,train
156612,val
156616,val
156617,train
156619,val
156620,train
156624,train
156625,val
156627,train
156628,val
156630,train
156632,val
156636,val
156637,train
156639,train
156640,val
156642,train
156643,val
156646,val
156647,train
156652,train
156653,val
156654,val
156657,train
156658,val
156660,train
156663,val
156664,train
156668,val
156669,train
156671,train
156672,val
156675,val
156676,train
156678,val
156679,train
156682,train
156683,val
156686,train
156688,val
156691,val
156692,train
156694,train
156696,val
156699,train
156701,val
156703,train
156705,val
156707,train
156709,val
156710,train
156713,val
156714,train
156715,val
156720,val
156721,train
156724,val
156725,train
156726,val
156728,train
156730,train
156732,val
156735,val
156736,train
156738,val
156739,train
156744,train
156745,val
156746,train
156749,val
156750,val
156751,train
156755,val
156757,train
156758,val
156759,train
156763,val
156764,train
156767,val
156769,train
156770,val
156773,train
156775,val
156777,train
156778,train
156779,val
156782,train
156783,val
156787,val
156788,train
156792,train
156793,val
156795,val
156796,train
156799,train
156801,val
156802,train
156803,val
156806,val
156808,train
156811,train
156812,val
156816,val
156817,train
156818,val
156819,train
156823,val
156824,train
156827,train
156828,val
156830,train
156831,val
156834,val
156835,train
156838,val
156839,train
156842,train
156845,val
156847,train
156849,val
156850,val
156853,train
156854,train
156855,val
156860,val
156861,train
156862,val
156863,train
156867,val
156869,train
156870,val
156871,train
156874,train
156877,val
156879,val
156881,train
156882,val
156883,train
156886,val
156889,train
156891,val
156895,val
156900,val
156905,val
206342,train
206345,train
206347,train
206348,train
206351,train
206353,train
206355,train
206357,train
206359,train
206361,train
206363,train
206364,train
206367,train
206368,train
206370,train
206372,train
206375,train
206377,train
206379,train
206381,train
206383,train
206384,train
206386,train
206388,train
206390,train
206392,train
206395,train
206396,train
206398,train
206400,train
206402,train
206405,train
206406,train
206408,train
206410,train
206412,train
206415,train
206416,train
206419,train
206421,train
206423,train
206425,train
195041,train
17638,train
131179,val
131204,val
93357,train
131064,val
105969,train
117420,val
17674,train
195039,train
68325,val
130328,train
17610,train
172159,train
195053,train
80414,train
80351,train
68384,train
93343,train
201454,train
201308,train
131189,val
81992,train
172847,train
80454,train
67896,train
179145,train
130271,val
105973,train
1579,train
201646,train
31268,train
130337,train
18165,train
81721,train
131083,val
194719,train
18146,train
172130,train
68368,train
48859,val
48864,val
48867,val
48868,train
48872,val
48874,train
48877,val
48878,train
48882,train
48886,train
48890,train
48894,train
48897,train
48898,val
48900,val
48902,train
48904,val
48906,train
48907,train
48913,train
48956,train
48961,train
48966,train
48970,train
