_row,operator,device,cell_id,split,measured_rsrp,sionna_power_raw,dist_m,freq_mhz,area,gap_type,wcl_lat,wcl_lon,sionna_power_cal,residual_cal,gp_correction,gp_corr_std,gp_rsrp,gp_residual,dist_regime
152661,2,pc2,2824467.0,val,-85.0075,-52.17674255371094,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96516120591434,7.957661205914349,-39.973864160508775,10.098345217411268,-132.93902536642312,47.93152536642313,0-200m
152663,2,pc2,2824467.0,val,-84.82375,-52.176849365234375,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96526801743778,8.141518017437775,-39.97372901406847,10.09834509595777,-132.93899703150623,48.11524703150623,0-200m
152665,2,pc3,2824467.0,val,-79.91375,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,12.17892890610966,-40.240163640615194,10.094531456539546,-132.33284254672486,52.41909254672487,0-200m
152666,2,pc3,2824467.0,val,-80.5725,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,11.52017890610965,-40.240163640615194,10.094531456539546,-132.33284254672486,51.76034254672486,0-200m
152667,2,pc2,2824467.0,val,-84.869375,-52.176849365234375,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96526801743778,8.095893017437774,-39.97372901406847,10.09834509595777,-132.93899703150623,48.06962203150623,0-200m
152671,2,pc3,2824467.0,val,-80.176875,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,11.91580390610966,-40.240163640615194,10.094531456539546,-132.33284254672486,52.15596754672487,0-200m
152673,2,pc2,2824467.0,val,-84.89125,-52.176849365234375,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96526801743778,8.07401801743778,-39.97372901406847,10.09834509595777,-132.93899703150623,48.04774703150623,0-200m
152674,2,pc3,2824467.0,val,-80.29,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,11.802678906109648,-40.240163640615194,10.094531456539546,-132.33284254672486,52.042842546724856,0-200m
152677,2,pc2,2824467.0,val,-84.92875,-52.17674255371094,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96516120591434,8.036411205914348,-39.973864160508775,10.098345217411268,-132.93902536642312,48.01027536642313,0-200m
152678,2,pc3,2824467.0,val,-80.50625,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,11.58642890610966,-40.240163640615194,10.094531456539546,-132.33284254672486,51.82659254672487,0-200m
152680,2,pc2,2824467.0,val,-84.849375,-52.176849365234375,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96526801743778,8.115893017437784,-39.97372901406847,10.09834509595777,-132.93899703150623,48.08962203150624,0-200m
152682,2,pc2,2824467.0,val,-85.01625,-52.176849365234375,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96526801743778,7.94901801743778,-39.97372901406847,10.09834509595777,-132.93899703150623,47.92274703150623,0-200m
152683,2,pc3,2824467.0,val,-80.735,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,11.357678906109657,-40.240163640615194,10.094531456539546,-132.33284254672486,51.59784254672486,0-200m
152687,2,pc2,2824467.0,val,-84.7175,-52.176849365234375,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96526801743778,8.247768017437778,-39.97372901406847,10.09834509595777,-132.93899703150623,48.22149703150623,0-200m
152689,2,pc3,2824467.0,val,-80.125,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.967663647320592,-40.240183156142905,10.094531483192764,-132.3328468034635,52.2078468034635,0-200m
152691,2,pc3,2824467.0,val,-80.74375,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.348913647320586,-40.240183156142905,10.094531483192764,-132.3328468034635,51.58909680346349,0-200m
152693,2,pc2,2824467.0,val,-84.786875,-52.17674255371094,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96516120591434,8.178286205914347,-39.973864160508775,10.098345217411268,-132.93902536642312,48.15215036642313,0-200m
152694,2,pc2,2824467.0,val,-84.80875,-52.17674255371094,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96516120591434,8.156411205914338,-39.973864160508775,10.098345217411268,-132.93902536642312,48.13027536642312,0-200m
152695,2,pc3,2824467.0,val,-80.41125,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.681413647320596,-40.240183156142905,10.094531483192764,-132.3328468034635,51.9215968034635,0-200m
152698,2,pc2,2824467.0,val,-84.949375,-52.17674255371094,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96516120591434,8.015786205914338,-39.973864160508775,10.098345217411268,-132.93902536642312,47.98965036642312,0-200m
152700,2,pc3,2824467.0,val,-79.758125,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,12.334538647320583,-40.240183156142905,10.094531483192764,-132.3328468034635,52.57472180346349,0-200m
152704,2,pc3,2824467.0,val,-79.605625,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,12.487038647320588,-40.240183156142905,10.094531483192764,-132.3328468034635,52.72722180346349,0-200m
152705,2,pc2,2824467.0,val,-84.79,-52.17674255371094,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96516120591434,8.175161205914335,-39.973864160508775,10.098345217411268,-132.93902536642312,48.14902536642312,0-200m
152706,2,pc3,2824467.0,val,-80.113125,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.979538647320595,-40.240183156142905,10.094531483192764,-132.3328468034635,52.2197218034635,0-200m
152709,2,pc2,2824467.0,val,-85.04,-52.17674255371094,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96516120591434,7.925161205914335,-39.973864160508775,10.098345217411268,-132.93902536642312,47.89902536642312,0-200m
152712,2,pc2,2824467.0,val,-84.839375,-52.17674255371094,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96516120591434,8.125786205914338,-39.973864160508775,10.098345217411268,-132.93902536642312,48.09965036642312,0-200m
152713,2,pc3,2824467.0,val,-80.405,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.68766364732059,-40.240183156142905,10.094531483192764,-132.3328468034635,51.927846803463495,0-200m
152715,2,pc3,2824467.0,val,-80.37625,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.716413647320593,-40.240183156142905,10.094531483192764,-132.3328468034635,51.9565968034635,0-200m
152717,2,pc2,2824467.0,val,-85.001875,-52.17674255371094,82.91336582438291,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96516120591434,7.963286205914343,-39.973864160508775,10.098345217411268,-132.93902536642312,47.937150366423126,0-200m
152720,2,pc2,2824467.0,val,-84.8025,-52.178993225097656,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96741187730106,8.164911877301066,-39.97315693248276,10.098358343642692,-132.94056880978383,48.13806880978383,0-200m
152721,2,pc3,2824467.0,val,-80.29625,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.796413647320591,-40.240183156142905,10.094531483192764,-132.3328468034635,52.036596803463496,0-200m
152723,2,pc3,2824467.0,val,-80.96125,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.131413647320583,-40.240183156142905,10.094531483192764,-132.3328468034635,51.37159680346349,0-200m
152724,2,pc2,2824467.0,val,-84.895625,-52.178993225097656,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96741187730106,8.071786877301065,-39.97315693248276,10.098358343642692,-132.94056880978383,48.04494380978383,0-200m
152728,2,pc3,2824467.0,val,-80.649375,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.443288647320584,-40.240183156142905,10.094531483192764,-132.3328468034635,51.68347180346349,0-200m
152729,2,pc2,2824467.0,val,-85.1075,-52.178993225097656,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96741187730106,7.859911877301059,-39.97315693248276,10.098358343642692,-132.94056880978383,47.833068809783825,0-200m
152730,2,pc2,2824467.0,val,-84.989375,-52.178993225097656,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96741187730106,7.978036877301065,-39.97315693248276,10.098358343642692,-132.94056880978383,47.95119380978383,0-200m
152733,2,pc3,2824467.0,val,-80.37,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.722663647320587,-40.240183156142905,10.094531483192764,-132.3328468034635,51.96284680346349,0-200m
152735,2,pc3,2824467.0,val,-80.845,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.247663647320593,-40.240183156142905,10.094531483192764,-132.3328468034635,51.4878468034635,0-200m
152736,2,pc2,2824467.0,val,-84.905,-52.17910003662109,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.9675186888245,8.062518688824497,-39.9730217899005,10.09835822231335,-132.94054047872498,48.03554047872498,0-200m
152740,2,pc2,2824467.0,val,-84.781875,-52.17910003662109,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.9675186888245,8.185643688824499,-39.9730217899005,10.09835822231335,-132.94054047872498,48.158665478724984,0-200m
152741,2,pc3,2824467.0,val,-80.69125,-51.30424499511719,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.0926636473206,11.401413647320595,-40.240183156142905,10.094531483192764,-132.3328468034635,51.6415968034635,0-200m
152743,2,pc2,2824467.0,val,-84.920625,-52.17910003662109,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.9675186888245,8.046893688824497,-39.9730217899005,10.09835822231335,-132.94054047872498,48.01991547872498,0-200m
152744,2,pc3,2824467.0,val,-79.69625,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,12.396428906109648,-40.240163640615194,10.094531456539546,-132.33284254672486,52.636592546724856,0-200m
152746,2,pc2,2824467.0,val,-84.69375,-52.17910003662109,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.9675186888245,8.273768688824504,-39.9730217899005,10.09835822231335,-132.94054047872498,48.24679047872499,0-200m
152749,2,pc3,2824467.0,val,-79.61625,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,12.47642890610966,-40.240163640615194,10.094531456539546,-132.33284254672486,52.71659254672487,0-200m
152750,2,pc2,2824467.0,val,-85.04625,-52.17910003662109,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.9675186888245,7.921268688824497,-39.9730217899005,10.09835822231335,-132.94054047872498,47.89429047872498,0-200m
152753,2,pc3,2824467.0,val,-80.22625,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,11.86642890610966,-40.240163640615194,10.094531456539546,-132.33284254672486,52.10659254672487,0-200m
152754,2,pc3,2824467.0,val,-80.1325,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,11.96017890610966,-40.240163640615194,10.094531456539546,-132.33284254672486,52.20034254672487,0-200m
152755,2,pc2,2824467.0,val,-85.761875,-52.178993225097656,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.96741187730106,7.205536877301057,-39.97315693248276,10.098358343642692,-132.94056880978383,47.17869380978382,0-200m
152758,2,pc2,2824467.0,val,-87.05875,-52.17910003662109,82.93800626685639,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.9675186888245,5.908768688824495,-39.9730217899005,10.09835822231335,-132.94054047872498,45.88179047872498,0-200m
152759,2,pc3,2824467.0,val,-80.21,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,11.88267890610966,-40.240163640615194,10.094531456539546,-132.33284254672486,52.12284254672487,0-200m
152764,2,pc2,2824467.0,val,-85.395625,-52.240234375,83.60886441560031,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-93.0286530272034,7.633028027203409,-39.95365198518937,10.098719943757077,-132.98230501239277,47.586680012392776,0-200m
152765,2,pc3,2824467.0,val,-79.975625,-51.30426025390625,73.91021540590371,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.09267890610964,12.11705390610966,-40.240163640615194,10.094531456539546,-132.33284254672486,52.35721754672487,0-200m
152766,2,pc3,2824467.0,val,-80.5,-51.54280853271485,76.28659564118449,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.33122718491823,11.831227184918248,-40.17089855380169,10.095324732975227,-132.50212573871994,52.00212573871994,0-200m
152769,2,pc2,2824467.0,val,-85.364375,-52.54309844970703,87.0127278437625,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-93.33151710191044,7.96714210191044,-39.85609235817002,10.100673933081172,-133.18760946008047,47.82323446008047,0-200m
152771,2,pc3,2824467.0,val,-78.53375,-51.936561584472656,80.3641673563386,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.72498023667606,14.191230236676065,-40.05208739541458,10.097060177445345,-132.77706763209065,54.24331763209065,0-200m
152772,2,pc2,2824467.0,val,-86.465,-53.003692626953125,92.45422149493068,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-93.79211127915652,7.327111279156526,-39.70324468483323,10.104092530859003,-133.49535596398977,47.03035596398976,0-200m
152775,2,pc2,2824467.0,val,-87.9625,-53.53019714355469,99.12679694572512,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-94.31861579575808,6.356115795758086,-39.52801728122563,10.108549044582404,-133.84663307698372,45.884133076983716,0-200m
152777,2,pc3,2824467.0,val,-78.583125,-52.38640594482422,85.25689492659892,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-93.17482459702762,14.591699597027628,-39.908753385536016,10.09964499333624,-133.08357798256364,54.500452982563644,0-200m
152778,2,pc2,2824467.0,val,-89.625,-54.14573669433594,107.56679560760304,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-94.93415534653934,5.309155346539342,-39.327334987541086,10.114355674212566,-134.26149033408043,44.636490334080435,0-200m
152780,2,pc3,2824467.0,val,-79.1675,-52.87612915039063,90.93845447642477,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-93.66454780259404,14.497047802594023,-39.747844759128284,10.103115584619067,-133.41239256172233,54.244892561722324,0-200m
152782,2,pc3,2824467.0,val,-84.1,-53.43955993652344,97.9702371062798,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-94.22797858872684,10.127978588726847,-39.5599864472915,10.107765699225013,-133.78796503601833,49.68796503601834,0-200m
152783,2,pc2,2824467.0,val,-91.7725,-54.76921844482422,116.86902731124847,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-95.55763709702762,3.785137097027629,-39.13471075117495,10.120758569783199,-134.6923478482026,42.91984784820259,0-200m
152787,2,pc3,2824467.0,val,-83.33827319587628,-54.06803894042969,106.46398973263967,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-94.85645759263308,11.518184396756808,-39.352330781796354,10.113592635238303,-134.20878837442945,50.87051517855316,0-200m
152788,2,pc2,2824467.0,val,-91.5,-55.39039611816406,126.99903103251364,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-96.17881477036748,4.678814770367467,-38.96045701280167,10.12737986783795,-135.13927178316914,43.639271783169136,0-200m
152791,2,pc2,2824467.0,val,-91.69845360824742,-55.99493408203125,137.7780903951149,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-96.78335273423464,5.084899125987235,-38.81179125470645,10.133750829952053,-135.59514398894112,43.8966903806937,0-200m
204606,2,pc3,2824467.0,val,-107.5528350515464,-69.95230865478516,937.2216994196078,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-110.74072730698856,3.187892255442165,-39.73084724217067,10.727455898015501,-150.47157454915924,42.91873949761285,500m+
204609,2,pc3,2824467.0,val,-104.43375,-69.93888854980469,935.2774853900472,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-110.72730720200808,6.293557202008088,-39.72299033355167,10.725978783552224,-150.45029753555977,46.016547535559766,500m+
204611,2,pc3,2824467.0,val,-104.42125,-69.93087005615234,934.1173392285552,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-110.71928870835576,6.298038708355747,-39.71829672231637,10.725097641276404,-150.43758543067213,46.01633543067213,500m+
204613,2,pc3,2824467.0,val,-108.46625,-69.92488098144531,933.2469451603888,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-110.71329963364872,2.2470496336487145,-39.71474843782642,10.724437071908369,-150.42804807147513,41.96179807147513,500m+
204615,2,pc3,2824467.0,val,-110.15885416666669,-69.91702270507812,932.1102997589592,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-110.70544135728152,0.5465871906148436,-39.710134664222096,10.723574259810254,-150.41557602150363,40.25672185483694,500m+
204907,2,pc3,2824467.0,val,-94.39561855670104,-61.51103973388672,292.7169090810909,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-102.29945838609012,7.903839829389085,-38.05540034419559,10.202570098443488,-140.3548587302857,45.959240173584675,200-500m
204908,2,pc3,2824467.0,val,-95.84875,-61.26075744628906,282.85820097750513,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-102.04917609849248,6.200426098492471,-38.06842373970522,10.196432401305884,-140.1175998381977,44.268849838197696,200-500m
204911,2,pc3,2824467.0,val,-96.50625,-60.98442077636719,272.35785017081605,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-101.7728394285706,5.266589428570597,-38.08606195855382,10.19034426716338,-139.8589013871244,43.35265138712441,200-500m
204912,2,pc3,2824467.0,val,-97.175625,-60.72136688232422,261.8093719396513,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-101.50978553452762,4.334160534527626,-38.08207099356393,10.184659123411478,-139.59185652809157,42.41623152809157,200-500m
204914,2,pc3,2824467.0,val,-97.249375,-60.388427734375,251.0516177350734,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-101.1768463865784,3.927471386578404,-38.135807163804216,10.179455834811511,-139.3126535503826,42.063278550382606,200-500m
204917,2,pc3,2824467.0,val,-96.739375,-60.06214141845703,240.03839966185743,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-100.85056007066044,4.11118507066044,-38.16664948615603,10.174539246258263,-139.01720955681645,42.27783455681646,200-500m
204918,2,pc3,2824467.0,val,-95.6725,-59.71038818359375,228.7034090537796,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-100.49880683579715,4.826306835797155,-38.20349475354959,10.169908286928315,-138.70230158934675,43.02980158934675,200-500m
204920,2,pc3,2824467.0,val,-94.078125,-59.35255432128906,217.62347721705507,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-100.14097297349248,6.062847973492467,-38.24144183795536,10.165707926413525,-138.38241481144783,44.30428981144783,200-500m
204922,2,pc3,2824467.0,val,-91.64875,-58.987770080566406,206.97822919772813,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-99.7761887327698,8.127438732769804,-38.28664498432177,10.16190278719014,-138.06283371709156,46.41408371709156,200-500m
204924,2,pc3,2824467.0,val,-95.095625,-58.60416412353516,196.557890976279,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-99.39258277573856,4.296957775738562,-38.34507510784551,10.158299505802352,-137.7376578835841,42.64203288358409,0-200m
204926,2,pc3,2824467.0,val,-92.473125,-58.21961975097656,186.68504189627427,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-99.00803840317997,6.534913403179971,-38.40883477811278,10.154871125880966,-137.41687318129274,44.94374818129275,0-200m
204928,2,pc3,2824467.0,val,-93.504375,-57.83855438232422,177.1502117127015,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-98.62697303452762,5.122598034527627,-38.46596796242117,10.151413081040818,-137.09294099694878,43.58856599694879,0-200m
204930,2,pc3,2824467.0,val,-91.333125,-57.45372772216797,168.04076166174508,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-98.24214637437136,6.9090213743713775,-38.52790499737194,10.147917289219592,-136.7700513717433,45.43692637174331,0-200m
204932,2,pc3,2824467.0,val,-95.091875,-57.003868103027344,158.07020313692848,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-97.79228675523076,2.7004117552307463,-38.60845139111784,10.14377121015744,-136.4007381463486,41.3088631463486,0-200m
204934,2,pc3,2824467.0,val,-95.5875,-56.50755310058594,147.8748219363687,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-97.29597175278934,1.708471752789336,-38.70993738672648,10.139053841389611,-136.00590913951584,40.41840913951583,0-200m
204936,2,pc3,2824467.0,val,-93.52,-55.96052551269531,137.35701180149604,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-96.74894416489872,3.2289441648987207,-38.8306207709258,10.133538246010904,-135.57956493582452,42.059564935824525,0-200m
204938,2,pc3,2824467.0,val,-91.866875,-55.36225891113281,126.6970328067489,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-96.15067756333622,4.283802563336224,-38.97743024256897,10.127205667464207,-135.1281078059052,43.261232805905195,0-200m
204940,2,pc3,2824467.0,val,-90.753125,-54.685638427734375,115.72926371743527,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-95.47405707993778,4.720932079937782,-39.16872538280506,10.119994464321335,-134.64278246274284,43.889657462742846,0-200m
204942,2,pc3,2824467.0,val,-91.135,-53.93199920654297,104.6644743426614,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-94.72041785874636,3.585417858746368,-39.40320377720432,10.11235599004561,-134.12362163595068,42.98862163595068,0-200m
204944,2,pc3,2824467.0,val,-87.46875,-53.08562469482422,93.5387291773049,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-93.87404334702762,6.405293347027623,-39.68173644487624,10.104807906266435,-133.55577979190386,46.08702979190386,0-200m
204947,2,pc3,2824467.0,val,-86.359375,-52.10717010498047,82.18091367626566,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.89558875718387,6.536213757183873,-39.997913657655005,10.09796332601433,-132.89350241483888,46.53412741483888,0-200m
204948,2,pc3,2824467.0,val,-86.9875,-51.02115631103516,71.15008509407893,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-91.80957496323856,4.822074963238563,-40.31652816693395,10.093847695215185,-132.1261031301725,45.13860313017251,0-200m
204950,2,pc3,2824467.0,val,-85.03125,-49.75208282470703,59.92738412028493,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-90.54050147691044,5.509251476910436,-40.635042089916304,10.095040862172837,-131.17554356682675,46.14429356682675,0-200m
204953,2,pc3,2824467.0,val,-84.30875,-48.321571350097656,48.90727802561865,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-89.10999000230106,4.801240002301057,-40.96864942909729,10.106113697395239,-130.07863943139836,45.769889431398354,0-200m
204955,2,pc3,2824467.0,val,-83.07625,-46.70765686035156,37.95759372796428,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-87.49607551255497,4.419825512554965,-41.24543814108164,10.132735981002824,-128.74151365363662,45.665263653636615,0-200m
204957,2,pc3,2824467.0,val,-82.12685643564356,-44.918304443359375,26.91980269716608,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-85.70672309556278,3.579866659919219,-41.17344614279613,10.175214481987862,-126.88016923835892,44.75331280271536,0-200m
204958,2,pc3,2824467.0,val,-82.66414141414141,-43.120216369628906,15.679081264411032,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-83.90863502183231,1.2444936076908988,-40.22724095542838,10.215825269390402,-124.1358759772607,41.471734563119284,0-200m
204961,2,pc3,2824467.0,val,-83.374375,-41.92462921142578,4.008951867847779,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-82.71304786362919,-0.6613271363708151,-37.39320080496471,10.408248402266265,-120.10624866859389,36.73187366859389,0-200m
204963,2,pc3,2824467.0,val,-83.28125,-42.20187377929688,8.031208460563114,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-82.99029243150028,-0.2909575684997207,-38.71601964239536,10.26732623053257,-121.70631207389565,38.425062073895646,0-200m
204965,2,pc3,2824467.0,val,-83.06,-43.784141540527344,20.01688378820956,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-84.57256019273075,1.5125601927307455,-40.739712495633256,10.201416918747375,-125.312272688364,42.252272688364,0-200m
204967,2,pc3,2824467.0,val,-82.595,-45.721458435058594,31.784676546609376,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-86.509877087262,3.914877087261999,-41.273209137511664,10.155402837940029,-127.78308622477365,45.188086224773656,0-200m
204969,2,pc3,2824467.0,val,-81.20420792079207,-47.591758728027344,43.795140615723895,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-88.38017738023075,7.175969459438676,-41.117305595418834,10.116263020123979,-129.49748297564958,48.2932750548575,0-200m
204970,2,pc3,2824467.0,val,-79.376875,-49.2393798828125,55.805608190760445,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-90.0277985350159,10.650923535015906,-40.757384889808435,10.097739989373407,-130.78518342482434,51.40830842482434,0-200m
204972,2,pc3,2824467.0,val,-81.10290404040404,-50.68592071533203,68.04074584852307,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-91.47433936753544,10.371435327131394,-40.40693959489653,10.093467122091361,-131.88127896243196,50.77837492202792,0-200m
204974,2,pc3,2824467.0,val,-79.40965346534654,-51.96011352539063,80.59608441567215,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-92.74853217759404,13.338878712247492,-40.04316502774246,10.097169318010375,-132.7916972053365,53.38204373998997,0-200m
204976,2,pc3,2824467.0,val,-82.59785353535354,-52.98405456542969,92.2597884544072,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-93.77247321763308,11.174619682279555,-39.71318036742755,10.103969264446462,-133.48565358506065,50.88780004970711,0-200m
204979,2,pc3,2824467.0,val,-86.2809405940594,-53.88679504394531,103.97663902660136,2000.0,Residential,Unflagged,52.49963998309326,13.318075838384814,-94.67521369614872,8.394273102089315,-39.413878035095124,10.111877401074343,-134.08909173124385,47.80815113718445,0-200m
152792,2,pc3,2824469.0,val,-78.021875,-58.20465850830078,185.7989970675133,2000.0,Residential,Unflagged,52.49974950966847,13.313647211960374,-98.9930771605042,20.97120216050419,-38.392536573194825,10.154490642817855,-137.38561373369902,59.36373873369902,0-200m
