_row,device,measurement,ts_gps,date_str,operator,split,gap_type
120130,pc3,3,2021-06-22 17:06:19,2021-06-22,2,train,Unflagged
120131,pc3,3,2021-06-22 17:06:20,2021-06-22,2,train,Unflagged
120132,pc3,3,2021-06-22 17:06:21,2021-06-22,2,train,Unflagged
120133,pc3,3,2021-06-22 17:06:22,2021-06-22,2,train,Unflagged
120134,pc3,3,2021-06-22 17:06:23,2021-06-22,2,train,Unflagged
120135,pc3,3,2021-06-22 17:06:24,2021-06-22,2,train,Unflagged
120136,pc3,3,2021-06-22 17:06:25,2021-06-22,2,train,Unflagged
120137,pc3,3,2021-06-22 17:06:26,2021-06-22,2,train,Unflagged
120138,pc3,3,2021-06-22 17:06:27,2021-06-22,2,train,Unflagged
120139,pc3,3,2021-06-22 17:06:28,2021-06-22,2,train,Unflagged
120140,pc3,3,2021-06-22 17:06:29,2021-06-22,2,train,Unflagged
120141,pc3,3,2021-06-22 17:06:30,2021-06-22,2,train,Unflagged
120142,pc3,3,2021-06-22 17:06:31,2021-06-22,2,train,Unflagged
120143,pc3,3,2021-06-22 17:06:32,2021-06-22,2,train,Unflagged
120144,pc3,3,2021-06-22 17:06:33,2021-06-22,2,train,Unflagged
120145,pc3,3,2021-06-22 17:06:34,2021-06-22,2,train,Unflagged
120146,pc3,3,2021-06-22 17:06:35,2021-06-22,2,train,Unflagged
120147,pc3,3,2021-06-22 17:06:36,2021-06-22,2,train,Unflagged
120148,pc3,3,2021-06-22 17:06:37,2021-06-22,2,train,Unflagged
120149,pc3,3,2021-06-22 17:06:38,2021-06-22,2,train,Unflagged
120150,pc3,3,2021-06-22 17:06:39,2021-06-22,2,train,Unflagged
120151,pc3,3,2021-06-22 17:06:40,2021-06-22,2,train,Unflagged
120152,pc3,3,2021-06-22 17:06:41,2021-06-22,2,train,Unflagged
120153,pc3,3,2021-06-22 17:06:42,2021-06-22,2,train,Unflagged
120154,pc3,3,2021-06-22 17:06:43,2021-06-22,2,train,Unflagged
120155,pc3,3,2021-06-22 17:06:44,2021-06-22,2,train,Unflagged
120156,pc3,3,2021-06-22 17:06:45,2021-06-22,2,train,Unflagged
120157,pc3,3,2021-06-22 17:06:46,2021-06-22,2,train,Unflagged
120158,pc3,3,2021-06-22 17:06:47,2021-06-22,2,train,Unflagged
120159,pc3,3,2021-06-22 17:06:48,2021-06-22,2,train,Unflagged
120160,pc3,3,2021-06-22 17:06:49,2021-06-22,2,train,Unflagged
120161,pc3,3,2021-06-22 17:06:50,2021-06-22,2,train,Unflagged
120162,pc3,3,2021-06-22 17:06:51,2021-06-22,2,train,Unflagged
120163,pc3,3,2021-06-22 17:06:52,2021-06-22,2,train,Unflagged
120164,pc3,3,2021-06-22 17:06:53,2021-06-22,2,train,Unflagged
120165,pc3,3,2021-06-22 17:06:54,2021-06-22,2,train,Unflagged
120166,pc3,3,2021-06-22 17:06:55,2021-06-22,2,train,Unflagged
120167,pc3,3,2021-06-22 17:06:56,2021-06-22,2,train,Unflagged
120168,pc3,3,2021-06-22 17:06:57,2021-06-22,2,train,Unflagged
120169,pc3,3,2021-06-22 17:06:58,2021-06-22,2,train,Unflagged
120170,pc3,3,2021-06-22 17:06:59,2021-06-22,2,train,Unflagged
120171,pc3,3,2021-06-22 17:07:00,2021-06-22,2,train,Unflagged
120172,pc3,3,2021-06-22 17:07:01,2021-06-22,2,train,Unflagged
120173,pc3,3,2021-06-22 17:07:02,2021-06-22,2,train,Unflagged
120174,pc3,3,2021-06-22 17:07:03,2021-06-22,2,train,Unflagged
120175,pc3,3,2021-06-22 17:07:04,2021-06-22,2,train,Unflagged
120176,pc3,3,2021-06-22 17:07:05,2021-06-22,2,train,Unflagged
120177,pc3,3,2021-06-22 17:07:06,2021-06-22,2,train,Unflagged
120178,pc3,3,2021-06-22 17:07:07,2021-06-22,2,train,Unflagged
120179,pc3,3,2021-06-22 17:07:08,2021-06-22,2,train,Unflagged
120180,pc3,3,2021-06-22 17:07:09,2021-06-22,2,train,Unflagged
120181,pc3,3,2021-06-22 17:07:10,2021-06-22,2,train,Unflagged
120182,pc3,3,2021-06-22 17:07:11,2021-06-22,2,train,Unflagged
120183,pc3,3,2021-06-22 17:07:12,2021-06-22,2,train,Unflagged
120184,pc3,3,2021-06-22 17:07:13,2021-06-22,2,train,Unflagged
120185,pc3,3,2021-06-22 17:07:14,2021-06-22,2,train,Unflagged
120186,pc3,3,2021-06-22 17:07:15,2021-06-22,2,train,Unflagged
120187,pc3,3,2021-06-22 17:07:16,2021-06-22,2,train,Unflagged
120188,pc3,3,2021-06-22 17:07:17,2021-06-22,2,train,Unflagged
120189,pc3,3,2021-06-22 17:07:18,2021-06-22,2,train,Unflagged
120190,pc3,3,2021-06-22 17:07:19,2021-06-22,2,train,Unflagged
120191,pc3,3,2021-06-22 17:07:20,2021-06-22,2,train,Unflagged
120192,pc3,3,2021-06-22 17:07:21,2021-06-22,2,train,Unflagged
120193,pc3,3,2021-06-22 17:07:22,2021-06-22,2,train,Unflagged
120194,pc3,3,2021-06-22 17:07:23,2021-06-22,2,train,Unflagged
120195,pc3,3,2021-06-22 17:07:24,2021-06-22,2,train,Unflagged
120196,pc3,3,2021-06-22 17:07:25,2021-06-22,2,train,Unflagged
120197,pc3,3,2021-06-22 17:07:26,2021-06-22,2,train,Unflagged
120198,pc3,3,2021-06-22 17:07:27,2021-06-22,2,train,Unflagged
120199,pc3,3,2021-06-22 17:07:28,2021-06-22,2,train,Unflagged
120200,pc3,3,2021-06-22 17:07:29,2021-06-22,2,train,Unflagged
120201,pc3,3,2021-06-22 17:07:30,2021-06-22,2,train,Unflagged
120202,pc3,3,2021-06-22 17:07:31,2021-06-22,2,train,Unflagged
120203,pc3,3,2021-06-22 17:07:32,2021-06-22,2,train,Unflagged
120204,pc3,3,2021-06-22 17:07:33,2021-06-22,2,train,Unflagged
120205,pc3,3,2021-06-22 17:07:34,2021-06-22,2,train,Unflagged
120206,pc3,3,2021-06-22 17:07:35,2021-06-22,2,train,Unflagged
120207,pc3,3,2021-06-22 17:07:36,2021-06-22,2,train,Unflagged
120208,pc3,3,2021-06-22 17:07:37,2021-06-22,2,train,Unflagged
120209,pc3,3,2021-06-22 17:07:38,2021-06-22,2,train,Unflagged
120210,pc3,3,2021-06-22 17:07:39,2021-06-22,2,train,Unflagged
120211,pc3,3,2021-06-22 17:07:40,2021-06-22,2,train,Unflagged
120212,pc3,3,2021-06-22 17:07:41,2021-06-22,2,train,Unflagged
120213,pc3,3,2021-06-22 17:07:42,2021-06-22,2,train,Unflagged
120214,pc3,3,2021-06-22 17:07:43,2021-06-22,2,train,Unflagged
120215,pc3,3,2021-06-22 17:07:44,2021-06-22,2,train,Unflagged
120216,pc3,3,2021-06-22 17:07:45,2021-06-22,2,train,Unflagged
120217,pc3,3,2021-06-22 17:07:46,2021-06-22,2,train,Unflagged
120218,pc3,3,2021-06-22 17:07:47,2021-06-22,2,train,Unflagged
120219,pc3,3,2021-06-22 17:07:48,2021-06-22,2,train,Unflagged
120220,pc3,3,2021-06-22 17:07:49,2021-06-22,2,train,Unflagged
120221,pc3,3,2021-06-22 17:07:50,2021-06-22,2,train,Unflagged
120222,pc3,3,2021-06-22 17:07:51,2021-06-22,2,train,Unflagged
120223,pc3,3,2021-06-22 17:07:52,2021-06-22,2,train,Unflagged
120224,pc3,3,2021-06-22 17:07:53,2021-06-22,2,train,Unflagged
120225,pc3,3,2021-06-22 17:07:54,2021-06-22,2,train,Unflagged
120226,pc3,3,2021-06-22 17:07:55,2021-06-22,2,train,Unflagged
120227,pc3,3,2021-06-22 17:07:56,2021-06-22,2,train,Unflagged
120228,pc3,3,2021-06-22 17:07:57,2021-06-22,2,train,Unflagged
120229,pc3,3,2021-06-22 17:07:58,2021-06-22,2,train,Unflagged
120230,pc3,3,2021-06-22 17:07:59,2021-06-22,2,train,Unflagged
120231,pc3,3,2021-06-22 17:08:00,2021-06-22,2,train,Unflagged
120232,pc3,3,2021-06-22 17:08:01,2021-06-22,2,train,Unflagged
120233,pc3,3,2021-06-22 17:08:02,2021-06-22,2,train,Unflagged
120234,pc3,3,2021-06-22 17:08:03,2021-06-22,2,train,Unflagged
120235,pc3,3,2021-06-22 17:08:04,2021-06-22,2,train,Unflagged
120236,pc3,3,2021-06-22 17:08:05,2021-06-22,2,train,Unflagged
120237,pc3,3,2021-06-22 17:08:06,2021-06-22,2,train,Unflagged
120238,pc3,3,2021-06-22 17:08:07,2021-06-22,2,train,Unflagged
120239,pc3,3,2021-06-22 17:08:08,2021-06-22,2,train,Unflagged
120240,pc3,3,2021-06-22 17:08:09,2021-06-22,2,train,Unflagged
120241,pc3,3,2021-06-22 17:08:10,2021-06-22,2,train,Unflagged
120242,pc3,3,2021-06-22 17:08:11,2021-06-22,2,train,Unflagged
120243,pc3,3,2021-06-22 17:08:12,2021-06-22,2,train,Unflagged
120244,pc3,3,2021-06-22 17:08:13,2021-06-22,2,train,Unflagged
120245,pc3,3,2021-06-22 17:08:14,2021-06-22,2,train,Unflagged
120246,pc3,3,2021-06-22 17:08:15,2021-06-22,2,train,Unflagged
120247,pc3,3,2021-06-22 17:08:16,2021-06-22,2,train,Unflagged
120248,pc3,3,2021-06-22 17:08:17,2021-06-22,2,train,Unflagged
120249,pc3,3,2021-06-22 17:08:18,2021-06-22,2,train,Unflagged
120250,pc3,3,2021-06-22 17:08:19,2021-06-22,2,train,Unflagged
120251,pc3,3,2021-06-22 17:08:20,2021-06-22,2,train,Unflagged
120252,pc3,3,2021-06-22 17:08:21,2021-06-22,2,train,Unflagged
120253,pc3,3,2021-06-22 17:08:22,2021-06-22,2,train,Unflagged
120254,pc3,3,2021-06-22 17:08:23,2021-06-22,2,train,Unflagged
120255,pc3,3,2021-06-22 17:08:24,2021-06-22,2,train,Unflagged
120256,pc3,3,2021-06-22 17:08:25,2021-06-22,2,train,Unflagged
120257,pc3,3,2021-06-22 17:08:26,2021-06-22,2,train,Unflagged
120258,pc3,3,2021-06-22 17:08:27,2021-06-22,2,train,Unflagged
120259,pc3,3,2021-06-22 17:08:28,2021-06-22,2,train,Unflagged
120260,pc3,3,2021-06-22 17:08:29,2021-06-22,2,train,Unflagged
120261,pc3,3,2021-06-22 17:08:30,2021-06-22,2,train,Unflagged
120262,pc3,3,2021-06-22 17:08:31,2021-06-22,2,train,Unflagged
120263,pc3,3,2021-06-22 17:08:32,2021-06-22,2,train,Unflagged
120264,pc3,3,2021-06-22 17:08:33,2021-06-22,2,train,Unflagged
120265,pc3,3,2021-06-22 17:08:34,2021-06-22,2,train,Unflagged
120266,pc3,3,2021-06-22 17:08:35,2021-06-22,2,train,Unflagged
120267,pc3,3,2021-06-22 17:08:36,2021-06-22,2,train,Unflagged
120268,pc3,3,2021-06-22 17:08:37,2021-06-22,2,train,Unflagged
120269,pc3,3,2021-06-22 17:08:38,2021-06-22,2,train,Unflagged
120270,pc3,3,2021-06-22 17:08:39,2021-06-22,2,train,Unflagged
120271,pc3,3,2021-06-22 17:08:40,2021-06-22,2,train,Unflagged
120272,pc3,3,2021-06-22 17:08:41,2021-06-22,2,train,Unflagged
120273,pc3,3,2021-06-22 17:08:42,2021-06-22,2,train,Unflagged
120274,pc3,3,2021-06-22 17:08:43,2021-06-22,2,train,Unflagged
120275,pc3,3,2021-06-22 17:08:44,2021-06-22,2,train,Unflagged
120276,pc3,3,2021-06-22 17:08:45,2021-06-22,2,train,Unflagged
120277,pc3,3,2021-06-22 17:08:46,2021-06-22,2,train,Unflagged
120278,pc3,3,2021-06-22 17:08:47,2021-06-22,2,train,Unflagged
120279,pc3,3,2021-06-22 17:08:48,2021-06-22,2,train,Unflagged
120280,pc3,3,2021-06-22 17:08:49,2021-06-22,2,train,Unflagged
120281,pc3,3,2021-06-22 17:08:50,2021-06-22,2,train,Unflagged
120282,pc3,3,2021-06-22 17:08:51,2021-06-22,2,train,Unflagged
120283,pc3,3,2021-06-22 17:08:52,2021-06-22,2,train,Unflagged
120284,pc3,3,2021-06-22 17:08:53,2021-06-22,2,train,Unflagged
120285,pc3,3,2021-06-22 17:08:54,2021-06-22,2,train,Unflagged
120286,pc3,3,2021-06-22 17:08:55,2021-06-22,2,train,Unflagged
120287,pc3,3,2021-06-22 17:08:56,2021-06-22,2,train,Unflagged
120288,pc3,3,2021-06-22 17:08:57,2021-06-22,2,train,Unflagged
120289,pc3,3,2021-06-22 17:08:58,2021-06-22,2,train,Unflagged
120290,pc3,3,2021-06-22 17:08:59,2021-06-22,2,train,Unflagged
120291,pc3,3,2021-06-22 17:09:00,2021-06-22,2,train,Unflagged
120292,pc3,3,2021-06-22 17:09:01,2021-06-22,2,train,Unflagged
120293,pc3,3,2021-06-22 17:09:02,2021-06-22,2,train,Unflagged
120294,pc3,3,2021-06-22 17:09:03,2021-06-22,2,train,Unflagged
120295,pc3,3,2021-06-22 17:09:04,2021-06-22,2,train,Unflagged
120296,pc3,3,2021-06-22 17:09:05,2021-06-22,2,train,Unflagged
120297,pc3,3,2021-06-22 17:09:06,2021-06-22,2,train,Unflagged
120298,pc3,3,2021-06-22 17:09:07,2021-06-22,2,train,Unflagged
120299,pc3,3,2021-06-22 17:09:08,2021-06-22,2,train,Unflagged
120300,pc3,3,2021-06-22 17:09:09,2021-06-22,2,train,Unflagged
120301,pc3,3,2021-06-22 17:09:10,2021-06-22,2,train,Unflagged
120302,pc3,3,2021-06-22 17:09:11,2021-06-22,2,train,Unflagged
120303,pc3,3,2021-06-22 17:09:12,2021-06-22,2,train,Unflagged
120304,pc3,3,2021-06-22 17:09:13,2021-06-22,2,train,Unflagged
120305,pc3,3,2021-06-22 17:09:14,2021-06-22,2,train,Unflagged
120306,pc3,3,2021-06-22 17:09:15,2021-06-22,2,train,Unflagged
120307,pc3,3,2021-06-22 17:09:16,2021-06-22,2,train,Unflagged
120308,pc3,3,2021-06-22 17:09:17,2021-06-22,2,train,Unflagged
120309,pc3,3,2021-06-22 17:09:18,2021-06-22,2,train,Unflagged
120310,pc3,3,2021-06-22 17:09:19,2021-06-22,2,train,Unflagged
120311,pc3,3,2021-06-22 17:09:20,2021-06-22,2,train,Unflagged
120312,pc3,3,2021-06-22 17:09:21,2021-06-22,2,train,Unflagged
120313,pc3,3,2021-06-22 17:09:22,2021-06-22,2,train,Unflagged
120314,pc3,3,2021-06-22 17:09:23,2021-06-22,2,train,Unflagged
120315,pc3,3,2021-06-22 17:09:24,2021-06-22,2,train,Unflagged
120316,pc3,3,2021-06-22 17:09:25,2021-06-22,2,train,Unflagged
120317,pc3,3,2021-06-22 17:09:26,2021-06-22,2,train,Unflagged
120318,pc3,3,2021-06-22 17:09:27,2021-06-22,2,train,Unflagged
120319,pc3,3,2021-06-22 17:09:28,2021-06-22,2,train,Unflagged
120320,pc3,3,2021-06-22 17:09:29,2021-06-22,2,train,Unflagged
120321,pc3,3,2021-06-22 17:09:30,2021-06-22,2,train,Unflagged
120322,pc3,3,2021-06-22 17:09:31,2021-06-22,2,train,Unflagged
120323,pc3,3,2021-06-22 17:09:32,2021-06-22,2,train,Unflagged
120324,pc3,3,2021-06-22 17:09:33,2021-06-22,2,train,Unflagged
120325,pc3,3,2021-06-22 17:09:34,2021-06-22,2,train,Unflagged
120326,pc3,3,2021-06-22 17:09:35,2021-06-22,2,train,Unflagged
120327,pc3,3,2021-06-22 17:09:36,2021-06-22,2,train,Unflagged
120328,pc3,3,2021-06-22 17:09:37,2021-06-22,2,train,Unflagged
120329,pc3,3,2021-06-22 17:09:38,2021-06-22,2,train,Unflagged
120330,pc3,3,2021-06-22 17:09:39,2021-06-22,2,train,Unflagged
120331,pc3,3,2021-06-22 17:09:40,2021-06-22,2,train,Unflagged
120332,pc3,3,2021-06-22 17:09:41,2021-06-22,2,train,Unflagged
120333,pc3,3,2021-06-22 17:09:42,2021-06-22,2,train,Unflagged
120334,pc3,3,2021-06-22 17:09:43,2021-06-22,2,train,Unflagged
120335,pc3,3,2021-06-22 17:09:44,2021-06-22,2,train,Unflagged
120336,pc3,3,2021-06-22 17:09:45,2021-06-22,2,train,Unflagged
120337,pc3,3,2021-06-22 17:09:46,2021-06-22,2,train,Unflagged
120338,pc3,3,2021-06-22 17:09:47,2021-06-22,2,train,Unflagged
120339,pc3,3,2021-06-22 17:09:48,2021-06-22,2,train,Unflagged
120340,pc3,3,2021-06-22 17:09:49,2021-06-22,2,train,Unflagged
120341,pc3,3,2021-06-22 17:09:50,2021-06-22,2,train,Unflagged
120342,pc3,3,2021-06-22 17:09:51,2021-06-22,2,train,Unflagged
120343,pc3,3,2021-06-22 17:09:52,2021-06-22,2,train,Unflagged
120344,pc3,3,2021-06-22 17:09:53,2021-06-22,2,train,Unflagged
120345,pc3,3,2021-06-22 17:09:54,2021-06-22,2,train,Unflagged
120346,pc3,3,2021-06-22 17:09:55,2021-06-22,2,train,Unflagged
120347,pc3,3,2021-06-22 17:09:56,2021-06-22,2,train,Unflagged
120348,pc3,3,2021-06-22 17:09:57,2021-06-22,2,train,Unflagged
120349,pc3,3,2021-06-22 17:09:58,2021-06-22,2,train,Unflagged
120350,pc3,3,2021-06-22 17:09:59,2021-06-22,2,train,Unflagged
120351,pc3,3,2021-06-22 17:10:00,2021-06-22,2,train,Unflagged
120352,pc3,3,2021-06-22 17:10:01,2021-06-22,2,train,Unflagged
120353,pc3,3,2021-06-22 17:10:02,2021-06-22,2,train,Unflagged
120354,pc3,3,2021-06-22 17:10:03,2021-06-22,2,train,Unflagged
120355,pc3,3,2021-06-22 17:10:04,2021-06-22,2,train,Unflagged
120356,pc3,3,2021-06-22 17:10:05,2021-06-22,2,train,Unflagged
120357,pc3,3,2021-06-22 17:10:06,2021-06-22,2,train,Unflagged
120358,pc3,3,2021-06-22 17:10:07,2021-06-22,2,train,Unflagged
120359,pc3,3,2021-06-22 17:10:08,2021-06-22,2,train,Unflagged
120360,pc3,3,2021-06-22 17:10:09,2021-06-22,2,train,Unflagged
120361,pc3,3,2021-06-22 17:10:10,2021-06-22,2,train,Unflagged
120362,pc3,3,2021-06-22 17:10:11,2021-06-22,2,train,Unflagged
120363,pc3,3,2021-06-22 17:10:12,2021-06-22,2,train,Unflagged
120364,pc3,3,2021-06-22 17:10:13,2021-06-22,2,train,Unflagged
120365,pc3,3,2021-06-22 17:10:14,2021-06-22,2,train,Unflagged
120366,pc3,3,2021-06-22 17:10:15,2021-06-22,2,train,Unflagged
120367,pc3,3,2021-06-22 17:10:16,2021-06-22,2,train,Unflagged
120368,pc3,3,2021-06-22 17:10:17,2021-06-22,2,train,Unflagged
120369,pc3,3,2021-06-22 17:10:18,2021-06-22,2,train,Unflagged
120370,pc3,3,2021-06-22 17:10:19,2021-06-22,2,train,Unflagged
120371,pc3,3,2021-06-22 17:10:20,2021-06-22,2,train,Unflagged
120372,pc3,3,2021-06-22 17:10:21,2021-06-22,2,train,Unflagged
120373,pc3,3,2021-06-22 17:10:22,2021-06-22,2,train,Unflagged
120374,pc3,3,2021-06-22 17:10:23,2021-06-22,2,train,Unflagged
120375,pc3,3,2021-06-22 17:10:24,2021-06-22,2,train,Unflagged
120376,pc3,3,2021-06-22 17:10:25,2021-06-22,2,train,Unflagged
120377,pc3,3,2021-06-22 17:10:26,2021-06-22,2,train,Unflagged
120378,pc3,3,2021-06-22 17:10:27,2021-06-22,2,train,Unflagged
120379,pc3,3,2021-06-22 17:10:28,2021-06-22,2,train,Unflagged
120380,pc3,3,2021-06-22 17:10:29,2021-06-22,2,train,Unflagged
120381,pc3,3,2021-06-22 17:10:30,2021-06-22,2,train,Unflagged
120382,pc3,3,2021-06-22 17:10:31,2021-06-22,2,train,Unflagged
120383,pc3,3,2021-06-22 17:10:32,2021-06-22,2,train,Unflagged
120384,pc3,3,2021-06-22 17:10:33,2021-06-22,2,train,Unflagged
120385,pc3,3,2021-06-22 17:10:34,2021-06-22,2,train,Unflagged
120386,pc3,3,2021-06-22 17:10:35,2021-06-22,2,train,Unflagged
120387,pc3,3,2021-06-22 17:10:36,2021-06-22,2,train,Unflagged
120388,pc3,3,2021-06-22 17:10:37,2021-06-22,2,train,Unflagged
120389,pc3,3,2021-06-22 17:10:38,2021-06-22,2,train,Unflagged
120390,pc3,3,2021-06-22 17:10:39,2021-06-22,2,train,Unflagged
120391,pc3,3,2021-06-22 17:10:40,2021-06-22,2,train,Unflagged
120392,pc3,3,2021-06-22 17:10:41,2021-06-22,2,train,Unflagged
120393,pc3,3,2021-06-22 17:10:42,2021-06-22,2,train,Unflagged
120394,pc3,3,2021-06-22 17:10:43,2021-06-22,2,train,Unflagged
120395,pc3,3,2021-06-22 17:10:44,2021-06-22,2,train,Unflagged
120396,pc3,3,2021-06-22 17:10:45,2021-06-22,2,train,Unflagged
120397,pc3,3,2021-06-22 17:10:46,2021-06-22,2,train,Unflagged
120398,pc3,3,2021-06-22 17:10:47,2021-06-22,2,train,Unflagged
120399,pc3,3,2021-06-22 17:10:48,2021-06-22,2,train,Unflagged
120400,pc3,3,2021-06-22 17:10:49,2021-06-22,2,train,Unflagged
120401,pc3,3,2021-06-22 17:10:50,2021-06-22,2,train,Unflagged
120402,pc3,3,2021-06-22 17:10:51,2021-06-22,2,train,Unflagged
120403,pc3,3,2021-06-22 17:10:52,2021-06-22,2,train,Unflagged
120404,pc3,3,2021-06-22 17:10:53,2021-06-22,2,train,Unflagged
120405,pc3,3,2021-06-22 17:10:54,2021-06-22,2,train,Unflagged
120406,pc3,3,2021-06-22 17:10:55,2021-06-22,2,train,Unflagged
120407,pc3,3,2021-06-22 17:10:56,2021-06-22,2,train,Unflagged
120408,pc3,3,2021-06-22 17:10:57,2021-06-22,2,train,Unflagged
120409,pc3,3,2021-06-22 17:10:58,2021-06-22,2,train,Unflagged
120410,pc3,3,2021-06-22 17:10:59,2021-06-22,2,train,Unflagged
120411,pc3,3,2021-06-22 17:11:00,2021-06-22,2,train,Unflagged
120412,pc3,3,2021-06-22 17:11:01,2021-06-22,2,train,Unflagged
120413,pc3,3,2021-06-22 17:11:02,2021-06-22,2,train,Unflagged
120414,pc3,3,2021-06-22 17:11:03,2021-06-22,2,train,Unflagged
120415,pc3,3,2021-06-22 17:11:04,2021-06-22,2,train,Unflagged
120416,pc3,3,2021-06-22 17:11:05,2021-06-22,2,train,Unflagged
120417,pc3,3,2021-06-22 17:11:06,2021-06-22,2,train,Unflagged
120418,pc3,3,2021-06-22 17:11:07,2021-06-22,2,train,Unflagged
120419,pc3,3,2021-06-22 17:11:08,2021-06-22,2,train,Unflagged
120420,pc3,3,2021-06-22 17:11:09,2021-06-22,2,train,Unflagged
120421,pc3,3,2021-06-22 17:11:10,2021-06-22,2,train,Unflagged
120422,pc3,3,2021-06-22 17:11:11,2021-06-22,2,train,Unflagged
120423,pc3,3,2021-06-22 17:11:12,2021-06-22,2,train,Unflagged
120424,pc3,3,2021-06-22 17:11:13,2021-06-22,2,train,Unflagged
120425,pc3,3,2021-06-22 17:11:14,2021-06-22,2,train,Unflagged
120426,pc3,3,2021-06-22 17:11:15,2021-06-22,2,train,Unflagged
120427,pc3,3,2021-06-22 17:11:16,2021-06-22,2,train,Unflagged
120428,pc3,3,2021-06-22 17:11:17,2021-06-22,2,train,Unflagged
120429,pc3,3,2021-06-22 17:11:18,2021-06-22,2,train,Unflagged
120430,pc3,3,2021-06-22 17:11:19,2021-06-22,2,train,Unflagged
120431,pc3,3,2021-06-22 17:11:20,2021-06-22,2,train,Unflagged
120432,pc3,3,2021-06-22 17:11:21,2021-06-22,2,train,Unflagged
120433,pc3,3,2021-06-22 17:11:22,2021-06-22,2,train,Unflagged
120434,pc3,3,2021-06-22 17:11:23,2021-06-22,2,train,Unflagged
120435,pc3,3,2021-06-22 17:11:24,2021-06-22,2,train,Unflagged
120436,pc3,3,2021-06-22 17:11:25,2021-06-22,2,train,Unflagged
120437,pc3,3,2021-06-22 17:11:26,2021-06-22,2,train,Unflagged
120438,pc3,3,2021-06-22 17:11:27,2021-06-22,2,train,Unflagged
120439,pc3,3,2021-06-22 17:11:28,2021-06-22,2,train,Unflagged
120440,pc3,3,2021-06-22 17:11:29,2021-06-22,2,train,Unflagged
120441,pc3,3,2021-06-22 17:11:30,2021-06-22,2,train,Unflagged
120442,pc3,3,2021-06-22 17:11:31,2021-06-22,2,train,Unflagged
120443,pc3,3,2021-06-22 17:11:32,2021-06-22,2,train,Unflagged
120444,pc3,3,2021-06-22 17:11:33,2021-06-22,2,train,Unflagged
120445,pc3,3,2021-06-22 17:11:34,2021-06-22,2,train,Unflagged
120446,pc3,3,2021-06-22 17:11:35,2021-06-22,2,train,Unflagged
120447,pc3,3,2021-06-22 17:11:36,2021-06-22,2,train,Unflagged
120448,pc3,3,2021-06-22 17:11:37,2021-06-22,2,train,Unflagged
120449,pc3,3,2021-06-22 17:11:38,2021-06-22,2,train,Unflagged
120450,pc3,3,2021-06-22 17:11:39,2021-06-22,2,train,Unflagged
120451,pc3,3,2021-06-22 17:11:40,2021-06-22,2,train,Unflagged
120452,pc3,3,2021-06-22 17:11:41,2021-06-22,2,train,Unflagged
120453,pc3,3,2021-06-22 17:11:42,2021-06-22,2,train,Unflagged
120454,pc3,3,2021-06-22 17:11:43,2021-06-22,2,train,Unflagged
120455,pc3,3,2021-06-22 17:11:44,2021-06-22,2,train,Unflagged
120456,pc3,3,2021-06-22 17:11:45,2021-06-22,2,train,Unflagged
120457,pc3,3,2021-06-22 17:11:46,2021-06-22,2,train,Unflagged
120458,pc3,3,2021-06-22 17:11:47,2021-06-22,2,train,Unflagged
120459,pc3,3,2021-06-22 17:11:48,2021-06-22,2,train,Unflagged
120460,pc3,3,2021-06-22 17:11:49,2021-06-22,2,train,Unflagged
120461,pc3,3,2021-06-22 17:11:50,2021-06-22,2,train,Unflagged
120462,pc3,3,2021-06-22 17:11:51,2021-06-22,2,train,Unflagged
120463,pc3,3,2021-06-22 17:11:52,2021-06-22,2,train,Unflagged
120464,pc3,3,2021-06-22 17:11:53,2021-06-22,2,train,Unflagged
120465,pc3,3,2021-06-22 17:11:54,2021-06-22,2,train,Unflagged
120466,pc3,3,2021-06-22 17:11:55,2021-06-22,2,train,Unflagged
120467,pc3,3,2021-06-22 17:11:56,2021-06-22,2,train,Unflagged
120468,pc3,3,2021-06-22 17:11:57,2021-06-22,2,train,Unflagged
120469,pc3,3,2021-06-22 17:11:58,2021-06-22,2,train,Unflagged
120470,pc3,3,2021-06-22 17:11:59,2021-06-22,2,train,Unflagged
120471,pc3,3,2021-06-22 17:12:00,2021-06-22,2,train,Unflagged
120472,pc3,3,2021-06-22 17:12:01,2021-06-22,2,train,Unflagged
120473,pc3,3,2021-06-22 17:12:02,2021-06-22,2,train,Unflagged
120474,pc3,3,2021-06-22 17:12:03,2021-06-22,2,train,Unflagged
120475,pc3,3,2021-06-22 17:12:04,2021-06-22,2,train,Unflagged
120476,pc3,3,2021-06-22 17:12:05,2021-06-22,2,train,Unflagged
120477,pc3,3,2021-06-22 17:12:06,2021-06-22,2,train,Unflagged
120478,pc3,3,2021-06-22 17:12:07,2021-06-22,2,train,Unflagged
120479,pc3,3,2021-06-22 17:12:08,2021-06-22,2,train,Unflagged
120480,pc3,3,2021-06-22 17:12:09,2021-06-22,2,train,Unflagged
120481,pc3,3,2021-06-22 17:12:10,2021-06-22,2,train,Unflagged
120482,pc3,3,2021-06-22 17:12:11,2021-06-22,2,train,Unflagged
120483,pc3,3,2021-06-22 17:12:12,2021-06-22,2,train,Unflagged
120484,pc3,3,2021-06-22 17:12:13,2021-06-22,2,train,Unflagged
120485,pc3,3,2021-06-22 17:12:14,2021-06-22,2,train,Unflagged
120486,pc3,3,2021-06-22 17:12:15,2021-06-22,2,train,Unflagged
120487,pc3,3,2021-06-22 17:12:16,2021-06-22,2,train,Unflagged
